String android.accessibilityservice.AccessibilityServiceInfo.capabilityToString(int),RETRIEVE_WINDOW_CONTENT
boolean android.app.admin.DeviceAdminInfo.usesPolicy(int),CAMERA,CAMERA -GROUP-,STORAGE -GROUP-,RESET_PASSWORD
"boolean android.app.admin.DevicePolicyManager.bindDeviceAdminServiceAsUser(ComponentName, Intent, ServiceConnection, int, UserHandle)",BIND_DEVICE_ADMIN
int android.app.admin.DevicePolicyManager.getPasswordComplexity(),REQUEST_PASSWORD_COMPLEXITY
"boolean android.app.admin.DevicePolicyManager.resetPassword(String, int)",RESET_PASSWORD
"void android.app.admin.DevicePolicyManager.setAlwaysOnVpnPackage(ComponentName, String, boolean)",BIND_VPN_SERVICE
"void android.app.admin.DevicePolicyManager.setCameraDisabled(ComponentName, boolean)",CAMERA,CAMERA -GROUP-
"void android.app.admin.DevicePolicyManager.setDefaultSmsApplication(ComponentName, String)",SMS -GROUP-
"void android.app.admin.DevicePolicyManager.setGlobalSetting(ComponentName, String, String)",BLUETOOTH,STORAGE -GROUP-
"void android.app.admin.DevicePolicyManager.setKeyguardDisabledFeatures(ComponentName, int)",DISABLE_KEYGUARD
"void android.app.admin.DevicePolicyManager.setSecureSetting(ComponentName, String, String)",LOCATION -GROUP-
"void android.app.admin.DevicePolicyManager.setTrustAgentConfiguration(ComponentName, ComponentName, PersistableBundle)",DISABLE_KEYGUARD
JobInfo.Builder android.app.job.JobInfo.Builder.setPersisted(boolean),RECEIVE_BOOT_COMPLETED
void android.app.backup.BackupManager.dataChanged(String),BACKUP
"boolean android.appwidget.AppWidgetManager.bindAppWidgetIdIfAllowed(int, ComponentName)",BIND_APPWIDGET
"boolean android.appwidget.AppWidgetManager.bindAppWidgetIdIfAllowed(int, UserHandle, ComponentName, Bundle)",BIND_APPWIDGET
"boolean android.appwidget.AppWidgetManager.bindAppWidgetIdIfAllowed(int, ComponentName, Bundle)",BIND_APPWIDGET
"ExternalStorageStats android.app.usage.StorageStatsManager.queryExternalStatsForUser(UUID, UserHandle)",PACKAGE_USAGE_STATS
"StorageStats android.app.usage.StorageStatsManager.queryStatsForPackage(UUID, String, UserHandle)",PACKAGE_USAGE_STATS
"StorageStats android.app.usage.StorageStatsManager.queryStatsForUid(UUID, int)",PACKAGE_USAGE_STATS
"StorageStats android.app.usage.StorageStatsManager.queryStatsForUser(UUID, UserHandle)",PACKAGE_USAGE_STATS
"Map android.app.usage.UsageStatsManager.queryAndAggregateUsageStats(long, long)",PACKAGE_USAGE_STATS
"List android.app.usage.UsageStatsManager.queryConfigurations(int, long, long)",PACKAGE_USAGE_STATS
"List android.app.usage.UsageStatsManager.queryEventStats(int, long, long)",PACKAGE_USAGE_STATS
"UsageEvents android.app.usage.UsageStatsManager.queryEvents(long, long)",PACKAGE_USAGE_STATS
"List android.app.usage.UsageStatsManager.queryUsageStats(int, long, long)",PACKAGE_USAGE_STATS
"void android.companion.CompanionDeviceManager.associate(AssociationRequest, CompanionDeviceManager.Callback, Handler)",USE_DATA_IN_BACKGROUND,REQUEST_COMPANION_RUN_IN_BACKGROUND,REQUEST_COMPANION_USE_DATA_IN_BACKGROUND,RUN_IN_BACKGROUND
"void android.bluetooth.le.AdvertisingSet.enableAdvertising(boolean, int, int)",BLUETOOTH,BLUETOOTH_ADMIN
"void android.bluetooth.le.BluetoothLeAdvertiser.startAdvertising(AdvertiseSettings, AdvertiseData, AdvertiseCallback)",BLUETOOTH,BLUETOOTH_ADMIN
"void android.bluetooth.le.BluetoothLeAdvertiser.startAdvertising(AdvertiseSettings, AdvertiseData, AdvertiseData, AdvertiseCallback)",BLUETOOTH,BLUETOOTH_ADMIN
void android.bluetooth.le.BluetoothLeAdvertiser.stopAdvertising(AdvertiseCallback),BLUETOOTH,BLUETOOTH_ADMIN
"int android.bluetooth.le.BluetoothLeScanner.startScan(List, ScanSettings, PendingIntent)",BLUETOOTH,BLUETOOTH_ADMIN,LOCATION -GROUP-,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION
void android.bluetooth.le.BluetoothLeScanner.startScan(ScanCallback),BLUETOOTH,BLUETOOTH_ADMIN,LOCATION -GROUP-,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION
"void android.bluetooth.le.BluetoothLeScanner.startScan(List, ScanSettings, ScanCallback)",BLUETOOTH,BLUETOOTH_ADMIN,LOCATION -GROUP-,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION
void android.bluetooth.le.BluetoothLeScanner.stopScan(),BLUETOOTH,BLUETOOTH_ADMIN
void android.bluetooth.le.BluetoothLeScanner.stopScan(PendingIntent),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothAdapter.cancelDiscovery(),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothAdapter.disable(),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothAdapter.enable(),BLUETOOTH,BLUETOOTH_ADMIN
String android.bluetooth.BluetoothAdapter.getAddress(),BLUETOOTH
Set android.bluetooth.BluetoothAdapter.getBondedDevices(),BLUETOOTH
String android.bluetooth.BluetoothAdapter.getName(),BLUETOOTH
int android.bluetooth.BluetoothAdapter.getProfileConnectionState(int),BLUETOOTH
int android.bluetooth.BluetoothAdapter.getScanMode(),BLUETOOTH
int android.bluetooth.BluetoothAdapter.getState(),BLUETOOTH
boolean android.bluetooth.BluetoothAdapter.isDiscovering(),BLUETOOTH
boolean android.bluetooth.BluetoothAdapter.isEnabled(),BLUETOOTH
BluetoothServerSocket android.bluetooth.BluetoothAdapter.listenUsingInsecureL2capChannel(),BLUETOOTH
"BluetoothServerSocket android.bluetooth.BluetoothAdapter.listenUsingInsecureRfcommWithServiceRecord(String, UUID)",BLUETOOTH
BluetoothServerSocket android.bluetooth.BluetoothAdapter.listenUsingL2capChannel(),BLUETOOTH
"BluetoothServerSocket android.bluetooth.BluetoothAdapter.listenUsingRfcommWithServiceRecord(String, UUID)",BLUETOOTH
boolean android.bluetooth.BluetoothAdapter.setName(String),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothAdapter.startDiscovery(),BLUETOOTH,BLUETOOTH_ADMIN
"boolean android.bluetooth.BluetoothAdapter.startLeScan(UUID, BluetoothAdapter.LeScanCallback)",BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothAdapter.startLeScan(BluetoothAdapter.LeScanCallback),BLUETOOTH,BLUETOOTH_ADMIN
void android.bluetooth.BluetoothAdapter.stopLeScan(BluetoothAdapter.LeScanCallback),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothDevice.createBond(),BLUETOOTH,BLUETOOTH_ADMIN
BluetoothSocket android.bluetooth.BluetoothDevice.createInsecureL2capChannel(int),BLUETOOTH
BluetoothSocket android.bluetooth.BluetoothDevice.createInsecureRfcommSocketToServiceRecord(UUID),BLUETOOTH
BluetoothSocket android.bluetooth.BluetoothDevice.createL2capChannel(int),BLUETOOTH
BluetoothSocket android.bluetooth.BluetoothDevice.createRfcommSocketToServiceRecord(UUID),BLUETOOTH
boolean android.bluetooth.BluetoothDevice.fetchUuidsWithSdp(),BLUETOOTH
BluetoothClass android.bluetooth.BluetoothDevice.getBluetoothClass(),BLUETOOTH
int android.bluetooth.BluetoothDevice.getBondState(),BLUETOOTH
String android.bluetooth.BluetoothDevice.getName(),BLUETOOTH
int android.bluetooth.BluetoothDevice.getType(),BLUETOOTH
ParcelUuid[] android.bluetooth.BluetoothDevice.getUuids(),BLUETOOTH
boolean android.bluetooth.BluetoothDevice.setPairingConfirmation(boolean),BLUETOOTH,BLUETOOTH_PRIVILEGED
boolean android.bluetooth.BluetoothDevice.setPin(byte),BLUETOOTH,BLUETOOTH_ADMIN
boolean android.bluetooth.BluetoothGattCharacteristic.addDescriptor(BluetoothGattDescriptor),BLUETOOTH
boolean android.bluetooth.BluetoothGattService.addCharacteristic(BluetoothGattCharacteristic),BLUETOOTH
boolean android.bluetooth.BluetoothGattService.addService(BluetoothGattService),BLUETOOTH
List android.bluetooth.BluetoothHeadset.getConnectedDevices(),BLUETOOTH
int android.bluetooth.BluetoothHeadset.getConnectionState(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothHeadset.getDevicesMatchingConnectionStates(int),BLUETOOTH
boolean android.bluetooth.BluetoothHeadset.isAudioConnected(BluetoothDevice),BLUETOOTH
"boolean android.bluetooth.BluetoothHeadset.sendVendorSpecificResultCode(BluetoothDevice, String, String)",BLUETOOTH
boolean android.bluetooth.BluetoothHeadset.startVoiceRecognition(BluetoothDevice),BLUETOOTH
boolean android.bluetooth.BluetoothHeadset.stopVoiceRecognition(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothHearingAid.getConnectedDevices(),BLUETOOTH
int android.bluetooth.BluetoothHearingAid.getConnectionState(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothHearingAid.getDevicesMatchingConnectionStates(int),BLUETOOTH
BluetoothAdapter android.bluetooth.BluetoothManager.getAdapter(),BLUETOOTH
List android.bluetooth.BluetoothManager.getConnectedDevices(int),BLUETOOTH
"int android.bluetooth.BluetoothManager.getConnectionState(BluetoothDevice, int)",BLUETOOTH
"List android.bluetooth.BluetoothManager.getDevicesMatchingConnectionStates(int, int)",BLUETOOTH
List android.bluetooth.BluetoothA2dp.getConnectedDevices(),BLUETOOTH
int android.bluetooth.BluetoothA2dp.getConnectionState(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothA2dp.getDevicesMatchingConnectionStates(int),BLUETOOTH
boolean android.bluetooth.BluetoothA2dp.isA2dpPlaying(BluetoothDevice),BLUETOOTH
void android.bluetooth.BluetoothGatt.abortReliableWrite(),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.beginReliableWrite(),BLUETOOTH
void android.bluetooth.BluetoothGatt.disconnect(),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.discoverServices(),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.executeReliableWrite(),BLUETOOTH
BluetoothGattService android.bluetooth.BluetoothGatt.getService(UUID),BLUETOOTH
List android.bluetooth.BluetoothGatt.getServices(),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.readCharacteristic(BluetoothGattCharacteristic),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.readDescriptor(BluetoothGattDescriptor),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.readRemoteRssi(),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.requestMtu(int),BLUETOOTH
"boolean android.bluetooth.BluetoothGatt.setCharacteristicNotification(BluetoothGattCharacteristic, boolean)",BLUETOOTH
boolean android.bluetooth.BluetoothGatt.writeCharacteristic(BluetoothGattCharacteristic),BLUETOOTH
boolean android.bluetooth.BluetoothGatt.writeDescriptor(BluetoothGattDescriptor),BLUETOOTH
boolean android.bluetooth.BluetoothGattServer.addService(BluetoothGattService),BLUETOOTH
void android.bluetooth.BluetoothGattServer.cancelConnection(BluetoothDevice),BLUETOOTH
void android.bluetooth.BluetoothGattServer.clearServices(),BLUETOOTH
"boolean android.bluetooth.BluetoothGattServer.connect(BluetoothDevice, boolean)",BLUETOOTH
BluetoothGattService android.bluetooth.BluetoothGattServer.getService(UUID),BLUETOOTH
List android.bluetooth.BluetoothGattServer.getServices(),BLUETOOTH
"boolean android.bluetooth.BluetoothGattServer.notifyCharacteristicChanged(BluetoothDevice, BluetoothGattCharacteristic, boolean)",BLUETOOTH
boolean android.bluetooth.BluetoothGattServer.removeService(BluetoothGattService),BLUETOOTH
"boolean android.bluetooth.BluetoothGattServer.sendResponse(BluetoothDevice, int, int, int, byte)",BLUETOOTH
"boolean android.bluetooth.BluetoothHealth.connectChannelToSource(BluetoothDevice, BluetoothHealthAppConfiguration)",BLUETOOTH
"boolean android.bluetooth.BluetoothHealth.disconnectChannel(BluetoothDevice, BluetoothHealthAppConfiguration, int)",BLUETOOTH
List android.bluetooth.BluetoothHealth.getConnectedDevices(),BLUETOOTH
int android.bluetooth.BluetoothHealth.getConnectionState(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothHealth.getDevicesMatchingConnectionStates(int),BLUETOOTH
"ParcelFileDescriptor android.bluetooth.BluetoothHealth.getMainChannelFd(BluetoothDevice, BluetoothHealthAppConfiguration)",BLUETOOTH
"boolean android.bluetooth.BluetoothHealth.registerSinkAppConfiguration(String, int, BluetoothHealthCallback)",BLUETOOTH
boolean android.bluetooth.BluetoothHealth.unregisterAppConfiguration(BluetoothHealthAppConfiguration),BLUETOOTH
List android.bluetooth.BluetoothHidDevice.getConnectedDevices(),BLUETOOTH
int android.bluetooth.BluetoothHidDevice.getConnectionState(BluetoothDevice),BLUETOOTH
List android.bluetooth.BluetoothHidDevice.getDevicesMatchingConnectionStates(int),BLUETOOTH
"void android.content.pm.LauncherApps.Callback.onPackagesSuspended(String, UserHandle, Bundle)",SUSPEND_APPS
void android.content.pm.PackageInstaller.SessionParams.setInstallLocation(int),LOCATION -GROUP-
boolean android.content.pm.PackageManager.canRequestPackageInstalls(),REQUEST_INSTALL_PACKAGES,INSTALL_PACKAGES
Bundle android.content.pm.PackageManager.getSuspendedPackageAppExtras(),SUSPEND_APPS
boolean android.content.pm.PackageManager.isPackageSuspended(),SUSPEND_APPS
boolean android.content.pm.ShortcutManager.isRequestPinShortcutSupported(),INSTALL_SHORTCUT
"boolean android.content.pm.ShortcutManager.requestPinShortcut(ShortcutInfo, IntentSender)",INSTALL_SHORTCUT
"void android.content.pm.PackageInstaller.installExistingPackage(String, int, IntentSender)",INSTALL_EXISTING_PACKAGES,INSTALL_PACKAGES
String android.content.Intent.normalizeMimeType(String),NFC
void android.content.Context.clearWallpaper(),SET_WALLPAPER
File android.content.Context.getExternalCacheDir(),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.Context.getExternalCacheDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File android.content.Context.getExternalFilesDir(String),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.Context.getExternalFilesDirs(String),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.Context.getExternalMediaDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File android.content.Context.getObbDir(),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.Context.getObbDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
void android.content.Context.removeStickyBroadcast(Intent),BROADCAST_STICKY
"void android.content.Context.removeStickyBroadcastAsUser(Intent, UserHandle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
"void android.content.Context.sendBroadcastAsUser(Intent, UserHandle)",INTERACT_ACROSS_USERS
"void android.content.Context.sendBroadcastAsUser(Intent, UserHandle, String)",INTERACT_ACROSS_USERS
"void android.content.Context.sendOrderedBroadcastAsUser(Intent, UserHandle, String, BroadcastReceiver, Handler, int, String, Bundle)",INTERACT_ACROSS_USERS
void android.content.Context.sendStickyBroadcast(Intent),BROADCAST_STICKY
"void android.content.Context.sendStickyBroadcastAsUser(Intent, UserHandle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
"void android.content.Context.sendStickyOrderedBroadcast(Intent, BroadcastReceiver, Handler, int, String, Bundle)",BROADCAST_STICKY
"void android.content.Context.sendStickyOrderedBroadcastAsUser(Intent, UserHandle, BroadcastReceiver, Handler, int, String, Bundle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
void android.content.Context.setWallpaper(Bitmap),SET_WALLPAPER
void android.content.Context.setWallpaper(InputStream),SET_WALLPAPER
"void android.content.ContentResolver.addPeriodicSync(Account, String, Bundle, long)",WRITE_SYNC_SETTINGS
void android.content.ContentResolver.cancelSync(SyncRequest),WRITE_SYNC_SETTINGS
SyncInfo android.content.ContentResolver.getCurrentSync(),READ_SYNC_STATS
List android.content.ContentResolver.getCurrentSyncs(),READ_SYNC_STATS
"int android.content.ContentResolver.getIsSyncable(Account, String)",READ_SYNC_SETTINGS
boolean android.content.ContentResolver.getMasterSyncAutomatically(),READ_SYNC_SETTINGS
"List android.content.ContentResolver.getPeriodicSyncs(Account, String)",READ_SYNC_SETTINGS
"boolean android.content.ContentResolver.getSyncAutomatically(Account, String)",READ_SYNC_SETTINGS
"boolean android.content.ContentResolver.isSyncActive(Account, String)",READ_SYNC_STATS
"boolean android.content.ContentResolver.isSyncPending(Account, String)",READ_SYNC_STATS
"void android.content.ContentResolver.removePeriodicSync(Account, String, Bundle)",WRITE_SYNC_SETTINGS
"void android.content.ContentResolver.setIsSyncable(Account, String, int)",WRITE_SYNC_SETTINGS
void android.content.ContentResolver.setMasterSyncAutomatically(boolean),WRITE_SYNC_SETTINGS
"void android.content.ContentResolver.setSyncAutomatically(Account, String, boolean)",WRITE_SYNC_SETTINGS
void android.content.ContextWrapper.clearWallpaper(),SET_WALLPAPER
File android.content.ContextWrapper.getExternalCacheDir(),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.ContextWrapper.getExternalCacheDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File android.content.ContextWrapper.getExternalFilesDir(String),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.ContextWrapper.getExternalFilesDirs(String),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.ContextWrapper.getExternalMediaDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
File android.content.ContextWrapper.getObbDir(),WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,STORAGE -GROUP-
File[] android.content.ContextWrapper.getObbDirs(),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
void android.content.ContextWrapper.removeStickyBroadcast(Intent),BROADCAST_STICKY
"void android.content.ContextWrapper.removeStickyBroadcastAsUser(Intent, UserHandle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
"void android.content.ContextWrapper.sendBroadcastAsUser(Intent, UserHandle)",INTERACT_ACROSS_USERS
"void android.content.ContextWrapper.sendBroadcastAsUser(Intent, UserHandle, String)",INTERACT_ACROSS_USERS
"void android.content.ContextWrapper.sendOrderedBroadcastAsUser(Intent, UserHandle, String, BroadcastReceiver, Handler, int, String, Bundle)",INTERACT_ACROSS_USERS
void android.content.ContextWrapper.sendStickyBroadcast(Intent),BROADCAST_STICKY
"void android.content.ContextWrapper.sendStickyBroadcastAsUser(Intent, UserHandle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
"void android.content.ContextWrapper.sendStickyOrderedBroadcast(Intent, BroadcastReceiver, Handler, int, String, Bundle)",BROADCAST_STICKY
"void android.content.ContextWrapper.sendStickyOrderedBroadcastAsUser(Intent, UserHandle, BroadcastReceiver, Handler, int, String, Bundle)",BROADCAST_STICKY,INTERACT_ACROSS_USERS
void android.content.ContextWrapper.setWallpaper(Bitmap),SET_WALLPAPER
void android.content.ContextWrapper.setWallpaper(InputStream),SET_WALLPAPER
int android.hardware.biometrics.BiometricManager.canAuthenticate(),USE_BIOMETRIC
"void android.hardware.biometrics.BiometricPrompt.authenticate(CancellationSignal, Executor, BiometricPrompt.AuthenticationCallback)",USE_BIOMETRIC
"void android.hardware.biometrics.BiometricPrompt.authenticate(BiometricPrompt.CryptoObject, CancellationSignal, Executor, BiometricPrompt.AuthenticationCallback)",USE_BIOMETRIC
"void android.app.ActivityManager.dumpPackageState(FileDescriptor, String)",DUMP
void android.app.ActivityManager.killBackgroundProcesses(String),KILL_BACKGROUND_PROCESSES
"void android.app.ActivityManager.moveTaskToFront(int, int, Bundle)",REORDER_TASKS
"void android.app.ActivityManager.moveTaskToFront(int, int)",REORDER_TASKS
void android.app.AlarmManager.setTime(long),SET_TIME
void android.app.AlarmManager.setTimeZone(String),SET_TIME,SET_TIME_ZONE
String android.app.AppOpsManager.permissionToOp(String),LOCATION -GROUP-
"DownloadManager.Request android.app.DownloadManager.Request.setDestinationInExternalPublicDir(String, String)",WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
DownloadManager.Request android.app.DownloadManager.Request.setDestinationUri(Uri),WRITE_EXTERNAL_STORAGE,STORAGE -GROUP-
void android.app.KeyguardManager.exitKeyguardSecurely(KeyguardManager.OnKeyguardExitResult),DISABLE_KEYGUARD
Notification.Builder android.app.Notification.Builder.setDefaults(int),VIBRATE
"Notification.Builder android.app.Notification.Builder.setFullScreenIntent(PendingIntent, boolean)",USE_FULL_SCREEN_INTENT
Uri android.app.WallpaperInfo.getSettingsSliceUri(),BIND_WALLPAPER
void android.app.WallpaperManager.clear(int),SET_WALLPAPER
void android.app.WallpaperManager.clear(),SET_WALLPAPER
void android.app.WallpaperManager.clearWallpaper(),SET_WALLPAPER
Intent android.app.WallpaperManager.getCropAndSetWallpaperIntent(Uri),SET_WALLPAPER
Drawable android.app.WallpaperManager.getFastDrawable(),READ_EXTERNAL_STORAGE,STORAGE -GROUP-
ParcelFileDescriptor android.app.WallpaperManager.getWallpaperFile(int),READ_EXTERNAL_STORAGE,STORAGE -GROUP-
Drawable android.app.WallpaperManager.peekFastDrawable(),READ_EXTERNAL_STORAGE,STORAGE -GROUP-
"int android.app.WallpaperManager.setBitmap(Bitmap, Rect, boolean, int)",SET_WALLPAPER
void android.app.WallpaperManager.setBitmap(Bitmap),SET_WALLPAPER
"int android.app.WallpaperManager.setBitmap(Bitmap, Rect, boolean)",SET_WALLPAPER
void android.app.WallpaperManager.setDisplayPadding(Rect),SET_WALLPAPER,SET_WALLPAPER_HINTS
"int android.app.WallpaperManager.setResource(int, int)",SET_WALLPAPER
void android.app.WallpaperManager.setResource(int),SET_WALLPAPER
void android.app.WallpaperManager.setStream(InputStream),SET_WALLPAPER
"int android.app.WallpaperManager.setStream(InputStream, Rect, boolean, int)",SET_WALLPAPER
"int android.app.WallpaperManager.setStream(InputStream, Rect, boolean)",SET_WALLPAPER
"void android.app.WallpaperManager.suggestDesiredDimensions(int, int)",SET_WALLPAPER,SET_WALLPAPER_HINTS
void android.app.KeyguardManager.KeyguardLock.disableKeyguard(),DISABLE_KEYGUARD
void android.app.KeyguardManager.KeyguardLock.reenableKeyguard(),DISABLE_KEYGUARD
int android.app.Service.getForegroundServiceType(),FOREGROUND_SERVICE
"void android.app.Service.startForeground(int, Notification)",FOREGROUND_SERVICE
"void android.app.Service.startForeground(int, Notification, int)",FOREGROUND_SERVICE
boolean android.hardware.usb.UsbManager.hasPermission(UsbDevice),CAMERA,CAMERA -GROUP-
"T android.hardware.camera2.CaptureRequest.Builder.getPhysicalCameraKey(Key, String)",CAMERA,CAMERA -GROUP-
"CaptureRequest.Builder android.hardware.camera2.CaptureRequest.Builder.setPhysicalCameraKey(Key, T, String)",CAMERA,CAMERA -GROUP-
List android.hardware.camera2.CameraCharacteristics.getKeysNeedingPermission(),CAMERA,CAMERA -GROUP-
Set android.hardware.camera2.CameraCharacteristics.getPhysicalCameraIds(),CAMERA,CAMERA -GROUP-
"void android.hardware.camera2.CameraDevice.StateCallback.onError(CameraDevice, int)",CAMERA,CAMERA -GROUP-
Map android.hardware.camera2.TotalCaptureResult.getPhysicalCameraResults(),CAMERA,CAMERA -GROUP-
"void android.hardware.fingerprint.FingerprintManager.authenticate(FingerprintManager.CryptoObject, CancellationSignal, int, FingerprintManager.AuthenticationCallback, Handler)",USE_BIOMETRIC,USE_FINGERPRINT
boolean android.hardware.fingerprint.FingerprintManager.hasEnrolledFingerprints(),USE_FINGERPRINT
boolean android.hardware.fingerprint.FingerprintManager.isHardwareDetected(),USE_FINGERPRINT
boolean android.location.LocationManager.addGpsStatusListener(GpsStatus.Listener),LOCATION -GROUP-,ACCESS_FINE_LOCATION
"boolean android.location.LocationManager.addNmeaListener(OnNmeaMessageListener, Handler)",LOCATION -GROUP-,ACCESS_FINE_LOCATION
boolean android.location.LocationManager.addNmeaListener(OnNmeaMessageListener),LOCATION -GROUP-,ACCESS_FINE_LOCATION
"void android.location.LocationManager.addProximityAlert(double, double, float, long, PendingIntent)",LOCATION -GROUP-,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION
GpsStatus android.location.LocationManager.getGpsStatus(GpsStatus),LOCATION -GROUP-,ACCESS_FINE_LOCATION
